RecordID,Incident_ID,AddressRaw,AddressStandardized,AlarmDateTimeAmericaNY,CauseOfIgnition,FireAreaOfOrigin,FireType,HeatSource,IncidentDurationMinutes,ItemFirstIgnited,Latitude,Longitude,PropertyLossDollars,PropertyUse,StreetName,StreetNumber,StreetPostDirection,StreetPredirection,StreetSuffix,UnitFirstArrive,UnitFirstResponseTimeMinutes,Year,ZipCode
1267,2002444,1013 DRUID AVE,1013 DRUID AVE,2010/08/01 06:16:59+00, , ,Structure Fire, ,105, ,38.02000046,-78.48000336,7500,1 or 2 family dwelling,DRUID,1013, , ,AVE,E7,5.82000017,2010,22902
1268,2002447,1029 PRESTON AVE,1029 PRESTON AVE,2010/08/01 14:39:25+00,Smoking, ,Natural vegetation fire, ,10.60000038, ,38.04000092,-78.48999786,0,Multifamily dwelling,PRESTON,1029, , ,AVE,E7,4.4000001,2010,22903
1269,2002533,114 BLINCOE LANE,114 BLINCOE LN,2010/08/09 12:42:34+00, , ,Special outside fire, ,71.90000153, ,38.02000046,-78.48000336,0,"Residential street, road or residential driveway",BLINCOE,114, , ,LN,E5,6.3499999,2010,22902
1270,2002553, , ,2010/08/10 19:36:51+00, , ,Mobile property (vehicle) fire, ,32.5, ,38.00999832,-78.48999786,2200, , , , , , ,E2,2.70000005,2010,22901
1271,2002571,700 E WATER ST,700 E WATER ST,2010/08/13 02:28:44+00,Unintentional,Other,"Fire, other",Undetermined,19,Undetermined,38.02999878,-78.48000336,0,Business office,WATER,700, ,E,ST,E5,4.9000001,2010,22903
1272,2002588,804 RAYMOND RD,804 RAYMOND RD,2010/08/16 00:42:31+00, , ,Outside rubbish fire, ,11.89999962, ,38.06999969,-78.48999786,0,1 or 2 family dwelling,RAYMOND,804, , ,RD,E7,5.61999989,2010,22901
1273,2002616,107 LEIGH PL,107 LEIGH PL,2010/08/19 20:04:54+00, , ,Special outside fire, ,20.89999962, ,38.00999832,-78.5,400,1 or 2 family dwelling,LEIGH,107, , ,PL,E7,4.44999981,2010,22902
1274,2002619,2430 ARLINGTON BLVD,2430 ARLINGTON BLVD,2010/08/19 21:41:19+00, , ,Structure Fire, ,35.59999847, ,38.04999924,-78.51000214,0,"Outside or special property, other",ARLINGTON,2430, , ,BLVD,E6,5.82999992,2010,22903
1275,2002646,941 EMMET ST,941 EMMET ST N,2010/08/22 16:15:50+00, , ,Structure Fire, ,21.79999924, ,38.04999924,-78.5,0,Restaurant or cafeteria,EMMET,941,N, ,ST,E6,4.38000011,2010,22903
1276,2002665,100 OAKHURST CIR,100 OAKHURST CIR,2010/08/24 04:37:28+00, , ,Structure Fire, ,45.90000153, ,38.02999878,-78.51000214,0,Multifamily dwelling,OAKHURST,100, , ,CIR,E1,8.75,2010,22903
1277,2002688,1807 EMMET ST,1807 EMMET ST N,2010/08/26 15:09:57+00, , ,Structure Fire, ,46, ,38.06000137,-78.48999786,5500,"Hotel/motel, commercial",EMMET,1807,N, ,ST,E2,4.26999998,2010,22901
1278,2002705,459 LOCUST AVE,459 LOCUST AVE,2010/08/28 15:51:12+00, , ,Structure Fire, ,44.09999847, ,38.02999878,-78.47000122,2000,Hospital - medical or psychiatric,LOCUST,459, , ,AVE,E5,5.6500001,2010,22901
1279,2002764,726 PROSPECT AVE,726 PROSPECT AVE,2010/09/02 18:17:31+00, , ,Structure Fire, ,38.90000153, ,38.02000046,-78.48999786,0,Multifamily dwelling,PROSPECT,726, , ,AVE,E7,4.5999999,2010,22902
1280,2002766,230 HARTMANS MILL RD,230 HARTMANS MILL RD,2010/09/02 23:26:52+00, , ,Outside rubbish fire, ,15.89999962, ,38.02000046,-78.48999786,0,1 or 2 family dwelling,HARTMANS MILL,230, , ,RD,E7,0.07,2010,22902
1281,2002783,408 GARRETT ST,408 GARRETT ST,2010/09/03 23:15:22+00, , ,Structure Fire, ,16, ,38.02999878,-78.48000336,625,Multifamily dwelling,GARRETT,408, , ,ST,E7,3.04999995,2010,22902
1282,2002789,926 RIVES ST,926 RIVES ST,2010/09/04 11:43:43+00,Undetermined, ,Natural vegetation fire, ,13.30000019, ,38.04000092,-78.45999908,0,Playground,RIVES,926, , ,ST,E5,5.42000008,2010,22901
1283,2002800,224 14TH ST NW,224 14TH ST NW,2010/09/05 16:59:10+00, , ,Structure Fire, ,31.29999924, ,38.04000092,-78.5,0,Multifamily dwelling,14TH,224,NW, ,ST,BC1,4.67999983,2010,22903
1284,2002801,235 MONTE VISTA AVE,235 MONTE VISTA AVE,2010/09/05 18:51:36+00, , ,Outside rubbish fire, ,14.19999981, ,38.00999832,-78.51000214,0, ,MONTE VISTA,235, , ,AVE,E7,6.03000021,2010,22902
1285,2002810,803 PROSPECT AVE,803 PROSPECT AVE,2010/09/06 09:32:45+00, , ,"Fire, other", ,74.90000153, ,38.06999969,-78.48999786,0, ,PROSPECT,803, , ,AVE,E7,5.23000002,2010,22901
1286,2002822, , ,2010/09/07 20:50:50+00,Smoking, ,Natural vegetation fire,Hot ember or ash,4.30000019, ,38.00999832,-78.48999786,0,Vacant lot, , , , , ,E7,3,2010,22902
1287,2002826,1159 EMMET ST N,1159 EMMET ST N,2010/09/08 03:37:23+00, , ,Mobile property (vehicle) fire, ,14, ,38.04999924,-78.5,0,Vehicle parking area,EMMET,1159,N, ,ST,E6,6.01999998,2010,22903
1288,2002839,510 15TH ST NW,510 15TH ST NW,2010/09/08 21:23:09+00,Undetermined, ,"Cultivated vegetation, crop fire", ,11.89999962, ,38.04000092,-78.5,10,Graded and cared-for plots of land,15TH,510,NW, ,ST,E2,5.86999989,2010,22901
1289,2002846,2150 WISE ST,2150 WISE ST,2010/09/09 17:33:59+00,Smoking, ,Natural vegetation fire, ,6.9000001, ,38.04999924,-78.5,0,Vehicle parking area,WISE,2150, , ,ST,E6,5.63000011,2010,22903
1290,2002853,1220 W MAIN ST,1220 W MAIN ST,2010/09/10 03:44:57+00, , ,Mobile property (vehicle) fire, ,71.90000153, ,38.02999878,-78.5,3500,Vehicle parking area,MAIN,1220, ,W,ST,E7,3.76999998,2010,22902
1291,2002861,1600 EMMET ST N,1600 EMMET ST N,2010/09/10 17:48:13+00,Smoking, ,Natural vegetation fire, ,6.0999999, ,38.06000137,-78.48999786,0,"Outside or special property, other",EMMET,1600,N, ,ST,E1,4.07000017,2010,22902
1292,2002868,328 8TH ST NW,328 8TH ST NW,2010/09/10 22:14:51+00, , ,Outside rubbish fire, ,25.60000038, ,38.02999878,-78.48999786,0, ,8TH,328,NW, ,ST,E7,4.07999992,2010,22902
1293,2002876,513 HARRIS RD,513 HARRIS RD,2010/09/11 20:25:02+00, , ,Structure Fire, ,183.19999695, ,38.00999832,-78.5,30000,1 or 2 family dwelling,HARRIS,513, , ,RD,E7,3.70000005,2010,22902
1294,2002886,301 15TH ST NW,301 15TH ST NW,2010/09/12 22:52:01+00,Undetermined, ,Natural vegetation fire, ,13.60000038, ,38.04000092,-78.5,0,Graded and cared-for plots of land,15TH,301,NW, ,ST,E7,5.25,2010,22903
1295,3000517,480 RAY C HUNT DR,480 RAY C HUNT DR,2010/09/13 20:46:27+00,Undetermined, ,Natural vegetation fire, ,14.60000038, ,38.02999878,-78.5,0,Laboratory or science lababoratory,RAY C HUNT,480, , ,DR,E6,6.8499999,2010,22908
1296,2002896,1150 5TH ST SW,1150 5TH ST SW,2010/09/14 00:14:11+00,Open/outdoor fire, ,Natural vegetation fire, ,26.89999962, ,38.00999832,-78.5,0,Vacant lot,5TH,1150,SW, ,ST,E5,5.05000019,2010,22902
1297,3000522,205 SPRIGG LN,205 SPRIGG LN,2010/09/14 11:52:03+00, , ,Structure Fire, ,22.70000076, ,38.04000092,-78.59999847,150,"Dormitory type residence, other",SPRIGG,205, , ,LN,CHF1,4.11999989,2010,22902
1298,2002931, , ,2010/09/17 08:38:17+00,Smoking, ,Natural vegetation fire, ,19.89999962, ,38.00999832,-78.48999786,0,"Street, other", , , , , ,E6,6.19999981,2010,22903
1299,2002957,1139 E HIGH ST,1139 E HIGH ST,2010/09/19 13:53:01+00,Undetermined, ,Natural vegetation fire, ,15.69999981, ,38.02999878,-78.47000122,0,Graded and cared-for plots of land,HIGH,1139, ,E,ST,E7,4.8499999,2010,22901
1300,2002970,916 1ST ST S,916 1ST ST S,2010/09/20 23:23:37+00, , ,Structure Fire, ,90.80000305, ,38.02000046,-78.48999786,300,1 or 2 family dwelling,1ST,916,S, ,ST,E7,3.04999995,2010,22903
1301,2002995, , ,2010/09/23 18:51:09+00,Undetermined, ,Natural vegetation fire, ,7.4000001, ,38.00999832,-78.48999786,0,Street or road in commercial area, , , , , ,E7,3.11999989,2010,22901
1302,2002999,1011 ST CLAIR AVE,1011 ST CLAIR AVE,2010/09/23 22:34:23+00,Undetermined, ,Natural vegetation fire, ,16.60000038, ,38.04000092,-78.45999908,40,1 or 2 family dwelling,ST CLAIR,1011, , ,AVE,E1,4.5,2010,22911
1303,2003003, , ,2010/09/24 03:36:51+00, , ,Fire in mobile property used as a fixed structure, ,134.69999695, ,38.00999832,-78.48999786,12000,"Outbuilding, protective shelter", , , , , ,E1,3.79999995,2010,22901
1304,2003010,300 RIDGE ST,300 RIDGE ST,2010/09/24 20:59:46+00,Smoking, ,Natural vegetation fire, ,2.70000005, ,38.02999878,-78.48999786,10,"Street, other",RIDGE,300, , ,ST,E7,0.1,2010,22903
1305,2003102,114 HARTMANS MILL RD,114 HARTMANS MILL RD,2010/10/02 20:41:17+00, , ,"Fire, other", ,37.29999924, ,38.02000046,-78.48999786,0,1 or 2 family dwelling,HARTMANS MILL,114, , ,RD,E7,3.75,2010,22901
1306,2003106,500 RUGBY RD,500 RUGBY RD,2010/10/03 01:58:47+00,Open/outdoor fire, ,Special outside fire, ,17.39999962, ,38.04999924,-78.48999786,0,Graded and cared-for plots of land,RUGBY,500, , ,RD,FM01,1.33000004,2010,22901
1307,2003137, , ,2010/10/05 22:33:51+00, , ,Outside rubbish fire, ,18.39999962, ,38.00999832,-78.48999786,0,Railroad right of way, , , , , ,E6,6.6500001,2010,22903
1308,2003139,1115 PAGE ST,1115 PAGE ST,2010/10/05 23:15:49+00, , ,Structure Fire, ,105, ,38.04000092,-78.5,25000,1 or 2 family dwelling,PAGE,1115, , ,ST,E7,4.57000017,2010,22903
1309,2003176,900 ROCKLAND AVE,900 ROCKLAND AVE,2010/10/09 23:12:38+00, , ,Outside rubbish fire, ,18.39999962, ,38.06999969,-78.48999786,0,1 or 2 family dwelling,ROCKLAND,900, , ,AVE,E5,5.86999989,2010,22901
1310,2003182,900 1ST ST S,900 1ST ST S,2010/10/10 16:39:15+00, , ,Structure Fire, ,93.90000153, ,38.02000046,-78.48999786,10000,Multifamily dwelling,1ST,900,S, ,ST,E7,3.47000003,2010,22903
1311,3000589,15 HANCOCK DR,15 HANCOCK DR,2010/10/17 22:05:48+00, , ,Outside rubbish fire, ,10.5, ,38.04000092,-78.51000214,0,"Outside or special property, other",HANCOCK,15, , ,DR,E6,4.78000021,2010,22908
1312,2003252,1882 GREEN ST,1882 GREEN ST,2010/10/17 22:48:09+00, , ,Mobile property (vehicle) fire, ,14.39999962, ,38.02000046,-78.48000336,0, ,GREEN,1882, , ,ST,E7,4.23000002,2010,22902
1313,2003280, , ,2010/10/21 13:42:23+00, , ,Mobile property (vehicle) fire, ,38.09999847, ,38.00999832,-78.48999786,3000,"Residential street, road or residential driveway", , , , , ,CHF3,0.03,2010,22903
1314,3000613,109 CULBRETH RD,109 CULBRETH RD,2010/10/27 12:16:40+00, , ,Structure Fire, ,92.09999847, ,38.06999969,-78.48999786,500,Live performance theater,CULBRETH,109, , ,RD,E7,6.25,2010,22903
1315,2003372,1414 CHERRY AVE,1414 CHERRY AVE,2010/10/31 22:03:27+00,"Debris, vegetation burn", ,Natural vegetation fire, ,8.60000038, ,38.02000046,-78.5,0,1 or 2 family dwelling,CHERRY,1414, , ,AVE,E7,4.8499999,2010,22902
1316,2003378,1419 SHORT 18TH ST,1419 SHORT 18TH ST,2010/11/01 01:00:51+00, , ,Structure Fire, ,224.1000061, ,38.02999878,-78.45999908,90000,1 or 2 family dwelling,SHORT 18TH,1419, , ,ST,E7,4.1500001,2010,22901
1317,2003387,922 1ST ST S,922 1ST ST S,2010/11/01 23:00:25+00, , ,Structure Fire, ,93.30000305, ,38.02000046,-78.48999786,20,Multifamily dwelling,1ST,922,S, ,ST,E5,3.23000002,2010,22903
1318,3000625,110 DARDEN BLVD,110 DARDEN BLVD,2010/11/03 04:54:01+00,Unintentional,"Exterior balcony, unenclosed porch",Structure Fire,"Hot or smoldering object, other",171.6000061,"Light vegetation - not crop, including grass",38.04999924,-78.51000214,0,"Adult education center, college classroom",DARDEN,110, , ,BLVD,E6,6.32000017,2010,22903
1319,2003430,715 ELLIOTT AVE,715 ELLIOTT AVE,2010/11/06 16:26:06+00, , ,Structure Fire, ,30.5, ,38.02000046,-78.48000336,0,1 or 2 family dwelling,ELLIOTT,715, , ,AVE,E7,3.31999993,2010,22903
1320,2003436, , ,2010/11/07 19:28:20+00,Undetermined, ,Natural vegetation fire, ,17.5, ,38.00999832,-78.48999786,0,1 or 2 family dwelling, , , , , ,E6,5.48000002,2010,22902
1321,2003447, , ,2010/11/09 02:43:15+00, , ,Structure Fire, ,9.5, ,38.00999832,-78.48999786,0,"Residential street, road or residential driveway", , , , , ,E7,4.73000002,2010,22903
1322,2003468,313 2ND ST SE,313 2ND ST SE,2010/11/10 14:10:58+00, , ,Outside rubbish fire, ,43.79999924, ,38.02999878,-78.48000336,1600,Business office,2ND,313,SE, ,ST,E5,3.01999998,2010,22903
1323,2003504,110 STADIUM RD,110 STADIUM RD,2010/11/13 17:57:02+00, , ,Structure Fire, ,28.39999962, ,38.02999878,-78.51000214,0,Multifamily dwelling,STADIUM,110, , ,RD,TRK01,6.0999999,2010,22903
1324,2003523,1400 MONTICELLO RD,1400 MONTICELLO RD,2010/11/15 00:39:30+00, , ,Structure Fire, ,21, ,38.02000046,-78.47000122,0,Multifamily dwelling,MONTICELLO,1400, , ,RD,E7,4.63000011,2010,22902
1325,2003555,2102 ARLINGTON BLVD,2102 ARLINGTON BLVD,2010/11/18 20:04:13+00, , ,Structure Fire, ,36.40000153, ,38.04999924,-78.51000214,0,Multifamily dwelling,ARLINGTON,2102, , ,BLVD,E7,6.13000011,2010,22903
1326,3000663,124 11TH ST SW,124 11TH ST SW,2010/11/19 12:35:58+00, , ,Structure Fire, ,14.89999962, ,38.02999878,-78.5,5,Construction site,11TH,124,SW, ,ST,E7,4.44999981,2010,22903
1327,2003594,1608 GROVE RD,1608 GROVE RD,2010/11/21 15:09:54+00, , ,Structure Fire, ,25.5, ,38.06000137,-78.48000336,0,1 or 2 family dwelling,GROVE,1608, , ,RD,E2,3.13000011,2010,22901
1328,2003618,1635 MERIDIAN ST,1635 MERIDIAN ST,2010/11/25 01:59:59+00, , ,Structure Fire, ,17.79999924, ,38.00999832,-78.48000336,0,1 or 2 family dwelling,MERIDIAN,1635, , ,ST,E7,5.9000001,2010,22903
1329,2003640,1710 MONTICELLO RD,1710 MONTICELLO RD,2010/11/26 22:13:34+00, , ,Structure Fire, ,12.10000038, ,38.00999832,-78.47000122,0,"Forest, timberland, woodland",MONTICELLO,1710, , ,RD,E5,6.51999998,2010,22902
1330,2003648,1422 CHERRY AVE,1422 CHERRY AVE,2010/11/28 04:07:29+00, , ,"Fire, other", ,37.5, ,38.02000046,-78.5,50,1 or 2 family dwelling,CHERRY,1422, , ,AVE,E7,5.05000019,2010,22903
1331,2003654,1800 JEFFERSON PARK,1800 JEFFERSON PARK AVE,2010/11/28 21:56:40+00, , ,Structure Fire, ,82.80000305, ,38.02999878,-78.51000214,1000,Multifamily dwelling,JEFFERSON PARK,1800, , ,AVE,E7,4.92000008,2010,22903
1332,2003679,1136 E HIGH ST,1136 E HIGH ST,2010/11/30 23:37:34+00, , ,Structure Fire, ,43.90000153, ,0,0,1100,1 or 2 family dwelling,HIGH,1136, ,E,ST,E5,5.11999989,2010,22901
1333,2003680,764 PROSPECT AVE,764 PROSPECT AVE,2010/11/30 23:51:43+00, , ,Structure Fire, ,38.79999924, ,38.02000046,-78.48999786,0,Multifamily dwelling,PROSPECT,764, , ,AVE,E7,5.28000021,2010,22903
1334,2003697,123 E MAIN ST,123 E MAIN ST,2010/12/03 12:43:10+00, , ,Outside rubbish fire, ,128.1000061, ,38.02999878,-78.48000336,0,Bank,MAIN,123, ,E,ST,E5,2.97000003,2010,22901
1335,3000695,54 ROTUNDA DR,54 ROTUNDA DR,2010/12/04 05:25:16+00, , ,Structure Fire, ,49, ,38.02999878,-78.5,0,1 or 2 family dwelling,ROTUNDA,54, , ,DR,BC2,6.8499999,2010,22908
1336,2003713,1417 EMMET ST N,1417 EMMET ST N,2010/12/04 20:30:16+00, , ,Outside rubbish fire, ,19.39999962, ,38.06000137,-78.5,0,Restaurant or cafeteria,EMMET,1417,N, ,ST,E2,4.71999979,2010,22901
1337,2003714,1025 5TH ST SW,1025 5TH ST SW,2010/12/04 20:45:22+00, , ,Structure Fire, ,119.90000153, ,38.02000046,-78.5,0,1 or 2 family dwelling,5TH,1025,SW, ,ST,E7,3.38000011,2010,22902
1338,2003732, , ,2010/12/06 19:51:14+00, , ,Mobile property (vehicle) fire, ,27.20000076, ,38.00999832,-78.48999786,0,Street or road in commercial area, , , , , ,E7,3.13000011,2010,22902
1339,2003800,1035 EMMET ST N,1035 EMMET ST N,2010/12/14 17:34:44+00, , ,Outside rubbish fire, ,12.60000038, ,38.04999924,-78.5,0,"Outside or special property, other",EMMET,1035,N, ,ST,E6,5.6500001,2010,22903
1340,2003802,2227 BANBURY ST,2227 BANBURY ST,2010/12/14 19:16:01+00,Misuse of fire, ,Natural vegetation fire, ,18.5, ,38.06000137,-78.47000122,0,1 or 2 family dwelling,BANBURY,2227, , ,ST,E2,8.82999992,2010,22901
1341,2003814,100 BYPASS,250 BYP,2010/12/15 12:52:34+00, , ,Mobile property (vehicle) fire, ,62, ,38.00999832,-78.48999786,0, ,250, , , ,BYP,CHF2,0.85000002,2010,22902
1342,2003849,1705 YORKTOWN DR,1705 YORKTOWN DR,2010/12/19 10:31:30+00,Other cause, ,Natural vegetation fire,Hot ember or ash,37.40000153, ,38.06000137,-78.48000336,0,Open land or field,YORKTOWN,1705, , ,DR,E2,8.06999969,2010,22901
1343,2003852,1112 PARK ST,1112 PARK ST,2010/12/20 05:30:55+00, , ,Structure Fire, ,300.70001221, ,38.04000092,-78.47000122,330000,1 or 2 family dwelling,PARK,1112, , ,ST,E1,6.01999998,2010,22901
1344,2003853,507 ROUGEMONT AVE,507 ROUGEMONT AVE,2010/12/20 16:26:59+00, , ,Structure Fire, ,144.6000061, ,38.02000046,-78.48999786,206200,1 or 2 family dwelling,ROUGEMONT,507, , ,AVE,CHF1,3.63000011,2010,22932
1345,2003872,1016 CHERRY AVE,1016 CHERRY AVE,2010/12/22 14:50:37+00, , ,Structure Fire, ,32.5, ,38.06999969,-78.48999786,0,1 or 2 family dwelling,CHERRY,1016, , ,AVE,E7,3.75,2010,22901
1346,2003890,833 HARDY DR,833 HARDY DR,2010/12/24 19:59:27+00, , ,Outside rubbish fire, ,21.79999924, ,38.02999878,-78.48999786,0,"Residential street, road or residential driveway",HARDY,833, , ,DR,E7,4.05000019,2010,22903
1347,2003924,1339 HILLTOP RD,1339 HILLTOP RD,2010/12/27 18:40:28+00, , ,Outside rubbish fire, ,14.5, ,38.04999924,-78.48999786,0,1 or 2 family dwelling,HILLTOP,1339, , ,RD,E1,4.55000019,2010,22901
1348,2003957,2161 BARRACKS RD,2161 BARRACKS RD,2010/12/31 15:38:48+00, , ,Mobile property (vehicle) fire, ,28.29999924, ,38.06000137,-78.5,0,"Service station, gas station",BARRACKS,2161, , ,RD,E1,4.23000002,2010,22903
1349,2100008,807 BOLLING AVE,807 BOLLING AVE,2011/01/01 08:20:25+00,Open/outdoor fire, ,Special outside fire, ,6.4000001, ,38.06999969,-78.48999786,0,1 or 2 family dwelling,BOLLING,807, , ,AVE,E5,4.13000011,2011,22901
1350,2100060,612 GILLESPIE AVE,612 GILLESPIE AVE,2011/01/06 18:10:31+00, , ,Structure Fire, ,254.8999939, ,38.02999878,-78.47000122,60000,1 or 2 family dwelling,GILLESPIE,612, , ,AVE,E1,4.21999979,2011,22902
1351,2100075,2007 JEFFERSON PARK,2007 JEFFERSON PARK AVE,2011/01/08 00:06:48+00, , ,Structure Fire, ,12.19999981, ,0,0,0,Multifamily dwelling,JEFFERSON PARK,2007, , ,AVE,E6,6.42999983,2011,22901
1352,2100087,1410 VINE ST,1410 VINE ST,2011/01/09 04:49:36+00, , ,Structure Fire, ,47.20000076, ,38.06999969,-78.48999786,0,1 or 2 family dwelling,VINE,1410, , ,ST,E7,6.42999983,2011,22902
1353,2100092,768 PROSPECT AVE,768 PROSPECT AVE,2011/01/09 22:34:51+00, , ,Structure Fire, ,34, ,38.02000046,-78.48999786,2500,Multifamily dwelling,PROSPECT,768, , ,AVE,E7,4.03000021,2011,22901
1354,2100107,2211 WAYNE AVE,2211 WAYNE AVE,2011/01/11 00:12:05+00, , ,Structure Fire, ,55.09999847, ,38.06000137,-78.5,3000,1 or 2 family dwelling,WAYNE,2211, , ,AVE,E2,4.36999989,2011,22901
1355,2100109,1309 W MAIN ST,1309 W MAIN ST,2011/01/11 11:18:21+00, , ,Mobile property (vehicle) fire, ,76.19999695, ,38.02999878,-78.5,10200,"Parking garage, general vehicle",MAIN,1309, ,W,ST,E7,4.46999979,2011,22903
1356,2100123,401 MCINTIRE RD,401 MCINTIRE RD,2011/01/13 13:26:14+00, , ,Mobile property (vehicle) fire, ,204.6000061, ,38.04000092,-78.48000336,50000,"Outside or special property, other",MCINTIRE,401, , ,RD,FM01,0.76999998,2011,22902
1357,2100139,1801 HYDRAULIC RD,1801 HYDRAULIC RD,2011/01/14 16:48:49+00, , ,Mobile property (vehicle) fire, ,34.5, ,38.06000137,-78.48999786,0, ,HYDRAULIC,1801, , ,RD,E2,3.61999989,2011,22901
1358,2100159,1857 WESTVIEW RD,1857 WESTVIEW RD,2011/01/16 17:39:38+00, , ,Structure Fire, ,39.79999924, ,38.00999832,-78.48999786,0,1 or 2 family dwelling,WESTVIEW,1857, , ,RD,E2,6.67000008,2011,22902
1359,2100188, , ,2011/01/20 02:29:12+00,Intentional,"Outside area, other","Fire, other",Undetermined,13.5,"Item, Other",38.00999832,-78.48999786,0,1 or 2 family dwelling, , , , , ,E7,3.5,2011,22901
1360,2100208,105 WESTERLY AVE,105 WESTERLY AVE,2011/01/21 22:43:01+00,Smoking, ,Natural vegetation fire, ,15.89999962, ,38.02999878,-78.51999664,0,Multifamily dwelling,WESTERLY,105, , ,AVE,E6,5.46999979,2011,22903
1361,2100220,924 1ST ST S,924 1ST ST S,2011/01/22 22:18:03+00, , ,Outside rubbish fire, ,24.60000038, ,38.02000046,-78.48999786,0, ,1ST,924,S, ,ST,E7,3.54999995,2011,22902
1362,2100230,750 E WATER ST,750 E WATER ST,2011/01/23 17:46:58+00, , ,Structure Fire, ,9.69999981, ,38.02999878,-78.48000336,0,Railroad right of way,WATER,750, ,E,ST,E5,4.3499999,2011,22902
1363,2100234,2201 ANGUS RD,2201 ANGUS RD,2011/01/23 22:58:03+00, , ,Structure Fire, ,12.80000019, ,38.06000137,-78.5,0,Multifamily dwelling,ANGUS,2201, , ,RD,E1,4.36999989,2011,22901
1364,2100238,400 MONROE LN,400 MONROE LN,2011/01/24 13:01:14+00, , ,Mobile property (vehicle) fire, ,19.39999962, ,38.02999878,-78.5,0, ,MONROE,400, , ,LN,E7,4.82000017,2011,22902
1365,2100263,131 CAMERON LN,131 CAMERON LN,2011/01/26 21:31:36+00, , ,"Fire, other", ,79.69999695, ,38.04000092,-78.51000214,0,Multifamily dwelling,CAMERON,131, , ,LN,E6,3.06999993,2011,22903
1366,2100347,1625 MERIDIAN ST,1625 MERIDIAN ST,2011/02/04 05:05:23+00, , ,Structure Fire, ,236.8999939, ,38.00999832,-78.48000336,70000,Multifamily dwelling,MERIDIAN,1625, , ,ST,E5,6.36999989,2011,22902
1367,2100348,114 ROBERTSON AVE,114 ROBERTSON AVE,2011/02/04 14:36:09+00, , ,Structure Fire, ,44, ,38.02000046,-78.51000214,0,Multifamily dwelling,ROBERTSON,114, , ,AVE,E6,4.78000021,2011,22903
1368,2100361,828 CHERRY AVE,828 CHERRY AVE,2011/02/05 22:58:29+00, , ,Mobile property (vehicle) fire, ,31.60000038, ,38.02999878,-78.48999786,0,Street or road in commercial area,CHERRY,828, , ,AVE,E7,3.07999992,2011,22902
1369,2100399, , ,2011/02/08 19:02:42+00,Smoking, ,Natural vegetation fire,Hot ember or ash,7.4000001, ,38.00999832,-78.48999786,0,Vehicle parking area, , , , , ,E7,2.70000005,2011,22903
1370,2100407,509 HARRIS RD,509 HARRIS RD,2011/02/09 17:41:41+00, , ,Structure Fire, ,30.70000076, ,38.00999832,-78.5,7000,Multifamily dwelling,HARRIS,509, , ,RD,TRK01,3.68000007,2011,22902
1371,2100419,800 PRESTON AVE,800 PRESTON AVE,2011/02/10 19:11:58+00, , ,Mobile property (vehicle) fire, ,61.40000153, ,38.04000092,-78.48999786,16000, ,PRESTON,800, , ,AVE,BC1,2.70000005,2011,22901
1372,2100435,100 9TH ST SW,100 9TH ST SW,2011/02/12 05:25:22+00, , ,Outside rubbish fire, ,34.90000153, ,38.02999878,-78.48999786,0,Railroad right of way,9TH,100,SW, ,ST,E7,3.5999999,2011,22902
1373,2100445,800 CYNTHIANNA AVE,800 CYNTHIANNA AVE,2011/02/13 19:00:20+00, , ,Outside rubbish fire, ,30.29999924, ,38.04000092,-78.48000336,0,"Day care, in residence, licensed",CYNTHIANNA,800, , ,AVE,E2,4.57999992,2011,22901
1374,2100455,608 WINE CELLAR CIR,608 WINE CELLAR CIR,2011/02/14 18:46:53+00,Undetermined, ,Natural vegetation fire,Undetermined,27.79999924, ,38.04000092,-78.48000336,0,1 or 2 family dwelling,WINE CELLAR,608, , ,CIR,E5,3.76999998,2011,22902
1375,2100457,1150 5TH ST SW,1150 5TH ST SW,2011/02/14 18:55:47+00,Undetermined, ,Natural vegetation fire, ,20, ,38.00999832,-78.5,0,Graded and cared-for plots of land,5TH,1150,SW, ,ST,E7,3.92000008,2011,22902
1376,2100459,1522 BROAD AVE,1522 BROAD AVE,2011/02/14 22:55:23+00, , ,Mobile property (vehicle) fire, ,13.19999981, ,38.02999878,-78.5,0,"Residential street, road or residential driveway",BROAD,1522, , ,AVE,E7,5.01999998,2011,22902
