RecordID_Int,ParcelNumber,Description,CardNumber,cvgiscityvw_OpenData_Parcels_AdditionsArea,StreetName,StreetNumber,Unit
24166,290080000,Canopy,,200,DELEVAN ST,606,
24167,290080000,Concrete Patio,,200,DELEVAN ST,606,
24168,290080000,Carport,,240,DELEVAN ST,606,
24169,290080000,Finished Enclosed Porch,,269,DELEVAN ST,606,
24170,290081000,First Floor,,1248,7TH ST SW,300,
24171,290081000,Second Floor,,1248,7TH ST SW,300,
24172,290081000,Basement,,1248,7TH ST SW,300,
24173,290081000,Open Porch,,231,7TH ST SW,300,
24174,290082000,First Floor,,1456,7TH ST SW,304,
24175,290082000,Basement,,1456,7TH ST SW,304,
24176,290082000,Deck,,128,7TH ST SW,304,
24177,290082000,Open Porch,,160,7TH ST SW,304,
24178,290083000,First Floor,,812,7TH ST SW,310,
24179,290083000,Second Floor,,812,7TH ST SW,310,
24180,290083000,Deck,,230,7TH ST SW,310,
24181,290083000,Open Porch,,161,7TH ST SW,310,
24182,290084000,First Floor,,1101,7TH ST SW,312,
24183,290084000,Basement,,550,7TH ST SW,312,
24184,290084000,Open Porch,,84,7TH ST SW,312,
24185,290084000,Stoop,,18,7TH ST SW,312,
24186,290085000,First Floor,,1144,7TH ST SW,316,
24187,290085000,Stone Patio,,88,7TH ST SW,316,
24188,290085100,First Floor,,1144,7TH ST SW,318,
24189,290085100,Deck,,66,7TH ST SW,318,
24190,290085100,Open Porch,,72,7TH ST SW,318,
24191,290086000,First Floor,,943,DICE ST,605,
24192,290086000,Canopy,,51,DICE ST,605,
24193,290086000,Stoop,,51,DICE ST,605,
24194,290087000,First Floor,,1120,DICE ST,601,
24195,290087000,Second Floor,,900,DICE ST,601,
24196,290087000,Deck,,556,DICE ST,601,
24197,290087000,Open Porch,,138,DICE ST,601,
24198,290087000,Screened Porch,,110,DICE ST,601,
24199,290088000,First Floor,,1775,DICE ST,599,
24200,290088000,Second Floor,,307,DICE ST,599,
24201,290088000,Open Porch,,232,DICE ST,599,
24202,290088000,First Floor,,454,DICE ST,599,
24203,290089000,First Floor,,1318,DICE ST,600,
24204,290089000,Second Floor,,1198,DICE ST,600,
24205,290089000,Finished Enclosed Porch,,90,DICE ST,600,
24206,290089000,Open Porch,,427,DICE ST,600,
24207,290089000,Unfinished Utility Area,,72,DICE ST,600,
24208,290090000,First Floor,,792,6TH ST SW,309,
24209,290090000,Second Floor,,792,6TH ST SW,309,
24210,290090000,Open Porch,,280,6TH ST SW,309,
24211,290091000,First Floor,,2266,DICE ST,602,
24212,290091000,Concrete Patio,,480,DICE ST,602,
24213,290091000,Open Porch,,101,DICE ST,602,
24214,290092000,First Floor,,1184,DICE ST,604,
24215,290092000,Basement,,664,DICE ST,604,
24216,290092000,Finished Two-Thirds,,1080,DICE ST,604,
24217,290092000,Open Porch,,96,DICE ST,604,
24218,290093000,First Floor,,598,DICE ST,610,
24219,290093000,Second Floor,,598,DICE ST,610,
24220,290093000,Open Porch,,152,DICE ST,610,
24221,290093000,Unfinished Utility Area,,55,DICE ST,610,
24222,290094000,First Floor,,934,6 1/2 ST SW,304-306,
24223,290094000,Second Floor,,934,6 1/2 ST SW,304-306,
24224,290094000,Canopy,,60,6 1/2 ST SW,304-306,
24225,290094000,Stoop,,60,6 1/2 ST SW,304-306,
24226,290095000,First Floor,,810,6 1/2 ST SW,308,
24227,290095000,Basement,,810,6 1/2 ST SW,308,
24228,290095000,Deck,,70,6 1/2 ST SW,308,
24229,290095000,Open Porch,,80,6 1/2 ST SW,308,
24230,290097000,First Floor,,891,6 1/2 ST SW,316,
24231,290097000,Second Floor,,891,6 1/2 ST SW,316,
24232,290097000,Basement,,368,6 1/2 ST SW,316,
24233,290097000,Cathedral Ceiling,,168,6 1/2 ST SW,316,
24234,290097000,Open Porch,,80,6 1/2 ST SW,316,
24235,290098000,First Floor,,885,6TH ST SW,313,
24236,290098000,Second Floor,,716,6TH ST SW,313,
24237,290098000,Deck,,168,6TH ST SW,313,
24238,290098000,Open Porch,,80,6TH ST SW,313,
24239,290099000,First Floor,,1030,6TH ST SW,314,
24240,290099000,Second Floor,,806,6TH ST SW,314,
24241,290099000,Basement,,406,6TH ST SW,314,
24242,290099000,Open Porch,,102,6TH ST SW,314,
24243,290099000,Screened Porch,,160,6TH ST SW,314,
24244,290100000,First Floor,,1056,6TH ST SW,310,
24245,290100000,Second Floor,,1056,6TH ST SW,310,
24246,290100000,Basement,,1056,6TH ST SW,310,
24247,290100000,Open Porch,,144,6TH ST SW,310,
24248,290100000,Open W/Cover 2/Sty,,160,6TH ST SW,310,
24249,290101000,First Floor,,1101,6TH ST SW,308,
24250,290101000,Second Floor,,1101,6TH ST SW,308,
24251,290101000,Basement,,561,6TH ST SW,308,
24252,290101000,Deck,,208,6TH ST SW,308,
24253,290101000,Open Porch,,145,6TH ST SW,308,
24254,290102000,First Floor,,754,6TH ST SW,306,
24255,290102000,Second Floor,,682,6TH ST SW,306,
24256,290102000,Basement,,754,6TH ST SW,306,
24257,290102000,Deck,,80,6TH ST SW,306,
24258,290102000,Open Porch,,175,6TH ST SW,306,
24259,290103000,First Floor,,660,DICE ST,598,
24260,290103000,Second Floor,,660,DICE ST,598,
24261,290103000,Basement,,660,DICE ST,598,
24262,290103000,Stoop,,40,DICE ST,598,
24263,290104000,First Floor,,708,5TH ST SW,301,
24264,290104000,Second Floor,,684,5TH ST SW,301,
24265,290104000,Basement,,684,5TH ST SW,301,
24266,290104000,Open Porch,,84,5TH ST SW,301,
24267,290105000,First Floor,,899,5TH ST SW,303,
24268,290105000,Second Floor,,920,5TH ST SW,303,
24269,290105000,Basement,,899,5TH ST SW,303,
24270,290105000,Deck,,160,5TH ST SW,303,
24271,290105000,Open Porch,,181,5TH ST SW,303,
24272,290106000,First Floor,,694,5TH ST SW,307,
24273,290106000,Second Floor,,694,5TH ST SW,307,
24274,290106000,Bonus Room Unfinished,,224,5TH ST SW,307,
24275,290106000,Deck,,102,5TH ST SW,307,
24276,290106000,Open Porch,,122,5TH ST SW,307,
24277,290106000,Frame Enclosed 1/Sty,,224,5TH ST SW,307,
24278,290107000,First Floor,,650,5TH ST SW,307-1/2,
24279,290107000,Second Floor,,690,5TH ST SW,307-1/2,
24280,290107000,Basement,,522,5TH ST SW,307-1/2,
24281,290107000,Deck,,40,5TH ST SW,307-1/2,
24282,290107000,Open Porch,,40,5TH ST SW,307-1/2,
24283,290108000,First Floor,,648,5TH ST SW,309,
24284,290108000,Second Floor,,840,5TH ST SW,309,
24285,290108000,Basement,,648,5TH ST SW,309,
24286,290108000,Open Porch,,192,5TH ST SW,309,
24287,290109000,First Floor,,825,5TH ST SW,311,
24288,290109000,Second Floor,,825,5TH ST SW,311,
24289,290109000,Deck,,144,5TH ST SW,311,
24290,290110000,First Floor,,1212,5TH ST SW,320,
24291,290110000,Second Floor,,1212,5TH ST SW,320,
24292,290110000,Third Floor,,128,5TH ST SW,320,
24293,290110000,Cathedral Ceiling,,224,5TH ST SW,320,
24294,290110000,Deck,,174,5TH ST SW,320,
24295,290110000,Open Porch,,116,5TH ST SW,320,
24296,290110000,Vaulted Ceiling,,128,5TH ST SW,320,
24297,290111000,First Floor,,984,5TH ST SW,310,
24298,290111000,Second Floor,,272,5TH ST SW,310,
24299,290111000,Open Porch,,161,5TH ST SW,310,
24300,290112000,First Floor,,1252,5TH ST SW,308,
24301,290112000,Second Floor,,584,5TH ST SW,308,
24302,290112000,Concrete Patio,,150,5TH ST SW,308,
24303,290112000,Open Porch,,150,5TH ST SW,308,
24304,290113000,First Floor,,1159,5TH ST SW,302,
24305,290113000,Second Floor,,1015,5TH ST SW,302,
24306,290113000,Deck,,144,5TH ST SW,302,
24307,290113000,Open Porch,,308,5TH ST SW,302,
24308,290114000,First Floor,,869,DICE ST,416,
24309,290114000,Second Floor,,893,DICE ST,416,
24310,290114000,Brick Patio,,108,DICE ST,416,
24311,290114000,Cathedral Ceiling,,156,DICE ST,416,
24312,290114000,Open Porch,,84,DICE ST,416,
24313,290114000,Screened Porch,,190,DICE ST,416,
24314,290115000,First Floor,,1150,OAK ST,417,
24315,290115000,Second Floor,,750,OAK ST,417,
24316,290115000,Concrete Patio,,200,OAK ST,417,
24317,290115000,Open Porch,,161,OAK ST,417,
24318,290116000,First Floor,,878,OAK ST,413,
24319,290116000,Second Floor,,726,OAK ST,413,
24320,290116000,Concrete Patio,,100,OAK ST,413,
24321,290116000,Open W/Cover 2/Sty,,110,OAK ST,413,
24322,290117000,First Floor,,720,DICE ST,414,
24323,290117000,Second Floor,,720,DICE ST,414,
24324,290117000,Open Porch,,112,DICE ST,414,
24325,290117000,Frame Enclosed 1/Sty,,120,DICE ST,414,
24326,290118000,First Floor,,988,DICE ST,412,
24327,290118000,Second Floor,,450,DICE ST,412,
24328,290118000,Open Porch,,126,DICE ST,412,
24329,290119000,First Floor,,559,DICE ST,410,
24330,290119000,Second Floor,,377,DICE ST,410,
24331,290119000,Open Porch,,149,DICE ST,410,
24332,290120000,First Floor,,685,OAK ST,409,
24333,290120000,Second Floor,,530,OAK ST,409,
24334,290120000,Open Porch,,159,OAK ST,409,
24335,290121000,First Floor,,676,OAK ST,407,
24336,290121000,Second Floor,,731,OAK ST,407,
24337,290121000,Concrete Patio,,144,OAK ST,407,
24338,290121000,Open Porch,,108,OAK ST,407,
24339,290122000,First Floor,,1050,DICE ST,406,
24340,290122000,Second Floor,,630,DICE ST,406,
24341,290122000,Open Porch,,80,DICE ST,406,
24342,290123000,First Floor,,962,DICE ST,404,
24343,290123000,Basement,,962,DICE ST,404,
24344,290123000,Finished Half-Story,,962,DICE ST,404,
24345,290123000,Open Porch,,208,DICE ST,404,
24346,290123000,Frame Enclosed 1/Sty,,60,DICE ST,404,
24347,290124100,First Floor,,1285,DICE ST,402,
24348,290124100,Second Floor,,820,DICE ST,402,
24349,290124100,Basement,,170,DICE ST,402,
24350,290124100,Open Porch,,217,DICE ST,402,
24351,290125000,First Floor,,728,4TH ST SW,313-315,
24352,290125000,Second Floor,,728,4TH ST SW,313-315,
24353,290125000,Open Porch,,100,4TH ST SW,313-315,
24354,290127000,First Floor,,686,4TH ST SW,417,
24355,290127000,Deck,,35,4TH ST SW,417,
24356,290127000,Open Porch,,50,4TH ST SW,417,
24357,290128000,First Floor,,727,4TH ST SW,415,
24358,290128000,Canopy,,32,4TH ST SW,415,
24359,290128000,Deck,,272,4TH ST SW,415,
24360,290129000,First Floor,,1344,4TH ST SW,416-418,
24361,290129000,Deck,,150,4TH ST SW,416-418,
24362,290129000,Stoop,,60,4TH ST SW,416-418,
24363,290131000,First Floor,,810,DICE ST,318,
24364,290131000,Canopy,,161,DICE ST,318,
24365,290132000,First Floor,,2208,RIDGE ST,401,
24366,290132000,Open Porch,,310,RIDGE ST,401,
24367,290132000,First Floor,,541,RIDGE ST,401,
24368,290133000,First Floor,,1706,RIDGE ST,405,
24369,290133000,Second Floor,,1706,RIDGE ST,405,
24370,290133000,Basement,,1346,RIDGE ST,405,
24371,290133000,Concrete Patio,,297,RIDGE ST,405,
24372,290133000,Open Porch,,345,RIDGE ST,405,
24373,290133000,Open W/Cover 2/Sty,,75,RIDGE ST,405,
24374,290134000,First Floor,,1460,RIDGE ST,407,
24375,290134000,Second Floor,,844,RIDGE ST,407,
24376,290134000,Cellar,,376,RIDGE ST,407,
24377,290134000,Open Porch,,154,RIDGE ST,407,
24378,290134000,Stoop,,25,RIDGE ST,407,
24379,290135000,First Floor,,1465,RIDGE ST,409,
24380,290135000,Second Floor,,1230,RIDGE ST,409,
24381,290135000,Basement,,1465,RIDGE ST,409,
24382,290135000,Deck,,88,RIDGE ST,409,
24383,290135000,Finished Half-Story,,1230,RIDGE ST,409,
24384,290135000,Open Porch,,70,RIDGE ST,409,
24385,290135000,Pergola,,88,RIDGE ST,409,
24386,290136000,First Floor,,1275,RIDGE ST,413,
24387,290136000,Second Floor,,763,RIDGE ST,413,
24388,290136000,Basement,,1235,RIDGE ST,413,
24389,290136000,Canopy,,30,RIDGE ST,413,
24390,290136000,Open Porch,,72,RIDGE ST,413,
24391,290137000,First Floor,,1604,RIDGE ST,501,
24392,290137000,Second Floor,,1190,RIDGE ST,501,
24393,290137000,Brick Patio,,162,RIDGE ST,501,
24394,290137000,Open Porch,,342,RIDGE ST,501,
24395,290137100,First Floor,,600,OAK ST,306,A&B
24396,290137100,Second Floor,,600,OAK ST,306,A&B
24397,290137100,Open Porch,,171,OAK ST,306,A&B
24398,290137100,Storage,,80,OAK ST,306,A&B
24399,290138000,First Floor,,1372,RIDGE ST,505,
24400,290138000,Second Floor,,840,RIDGE ST,505,
24401,290138000,Basement,,1324,RIDGE ST,505,
24402,290138000,Open Porch,,112,RIDGE ST,505,
24403,290139000,First Floor,,848,OAK ST,312,
24404,290139000,Second Floor,,714,OAK ST,312,
24405,290139000,Finished Enclosed Porch,,48,OAK ST,312,
24406,290139000,Open Porch,,120,OAK ST,312,
24407,290140000,First Floor,,812,OAK ST,318,
24408,290140000,Second Floor,,700,OAK ST,318,
24409,290140000,Deck,,15,OAK ST,318,
24410,290140000,Open Porch,,142,OAK ST,318,
24411,290140000,First Floor,,416,OAK ST,318,
24412,290140000,Concrete Patio,,112,OAK ST,318,
24413,290141000,First Floor,,1474,RIDGE ST,507,
24414,290141000,Second Floor,,1474,RIDGE ST,507,
24415,290141000,Deck,,240,RIDGE ST,507,
24416,290141000,Finished One-Third,,1474,RIDGE ST,507,
24417,290141000,Open Porch,,318,RIDGE ST,507,
24418,290142000,First Floor,,3037,RIDGE ST,511,
24419,290142000,Second Floor,,1299,RIDGE ST,511,
24420,290142000,Open Porch,,136,RIDGE ST,511,
24421,290142000,Frame Enclosed 1/Sty,,180,RIDGE ST,511,
24422,290143000,First Floor,,1848,RIDGE ST,515,
24423,290143000,Second Floor,,1415,RIDGE ST,515,
24424,290143000,Basement,,978,RIDGE ST,515,
24425,290143000,Finished Half-Story,,28,RIDGE ST,515,
24426,290143000,Open Porch,,168,RIDGE ST,515,
24427,290144000,First Floor,,1650,RIDGE ST,517,
24428,290144000,Second Floor,,1620,RIDGE ST,517,
24429,290144000,Canopy,,20,RIDGE ST,517,
24430,290144000,Concrete Patio,,128,RIDGE ST,517,
24431,290144000,Finished Half-Story,,1620,RIDGE ST,517,
24432,290144000,Open Porch,,304,RIDGE ST,517,
24433,290144000,Slab,,29,RIDGE ST,517,
24434,290147000,First Floor,,11145,RIDGE ST,523-529,
24435,290147000,Second Floor,,10586,RIDGE ST,523-529,
24436,290147000,Third Floor,,10586,RIDGE ST,523-529,
24437,290147000,Basement Garage,,11145,RIDGE ST,523-529,
24438,290150000,First Floor,,19180,CHERRY AVE,401,
24439,290150000,Second Floor,,19264,CHERRY AVE,401,
24440,290150000,Third Floor,,19264,CHERRY AVE,401,
24441,290150000,Fourth Floor,,13605,CHERRY AVE,401,
24442,290150000,First Floor,,11376,CHERRY AVE,401,
24443,290150000,Second Floor,,11376,CHERRY AVE,401,
24444,290152000,First Floor,,775,OAK ST,324,
24445,290152000,Second Floor,,775,OAK ST,324,
24446,290152000,Basement,,775,OAK ST,324,
24447,290152000,Open W/Cover 2/Sty,,128,OAK ST,324,
24448,290152100,First Floor,,840,OAK ST,402,
24449,290152100,Second Floor,,588,OAK ST,402,
24450,290152100,Brick Patio,,96,OAK ST,402,
24451,290152100,Canopy,,96,OAK ST,402,
24452,290152100,Pergola,,140,OAK ST,402,
24453,290153000,First Floor,,980,OAK ST,404,
24454,290153000,Second Floor,,980,OAK ST,404,
24455,290153000,Brick Patio,,144,OAK ST,404,
24456,290153000,Deck,,96,OAK ST,404,
24457,290153000,Open Porch,,144,OAK ST,404,
24458,290153000,Trex Deck,,12,OAK ST,404,
24459,290154000,First Floor,,1357,OAK ST,406,
24460,290154000,Second Floor,,629,OAK ST,406,
24461,290154000,Open Porch,,105,OAK ST,406,
24462,290154000,Stoop,,24,OAK ST,406,
24463,290158000,First Floor,,3000,CHERRY AVE,435,
24464,290159000,First Floor,,720,5TH ST SW,428,
24465,290159000,Second Floor,,720,5TH ST SW,428,
24466,290159000,Deck,,128,5TH ST SW,428,
24467,290159000,Open W/Cover 2/Sty,,144,5TH ST SW,428,
24468,290160000,First Floor,,1044,5TH ST SW,426,
24469,290160000,Concrete Patio,,36,5TH ST SW,426,
24470,290160000,Finished Half-Story,,900,5TH ST SW,426,
24471,290160000,Stoop,,154,5TH ST SW,426,
24472,290161000,First Floor,,952,5TH ST SW,418,
24473,290161000,Brick Patio,,41,5TH ST SW,418,
24474,290161000,Cellar,,672,5TH ST SW,418,
24475,290161000,Finished Half-Story,,672,5TH ST SW,418,
24476,290164000,First Floor,,1112,5TH ST SW,412,
24477,290164000,Second Floor,,787,5TH ST SW,412,
24478,290164000,Deck,,160,5TH ST SW,412,
24479,290164000,Open Porch,,114,5TH ST SW,412,
24480,290164000,First Floor,,440,5TH ST SW,412,
24481,290164000,Second Floor,,240,5TH ST SW,412,
24482,290165000,First Floor,,1240,OAK ST,410,
24483,290165000,Second Floor,,416,OAK ST,410,
24484,290165000,Basement,,850,OAK ST,410,
24485,290165000,Deck,,69,OAK ST,410,
24486,290165000,Open Porch,,168,OAK ST,410,
24487,290165000,Screened Porch,,200,OAK ST,410,
24488,290166000,First Floor,,1056,OAK ST,412,
24489,290166000,Second Floor,,671,OAK ST,412,
24490,290166000,Open Porch,,133,OAK ST,412,
24491,290166000,Screened Porch,,108,OAK ST,412,
24492,290167000,First Floor,,809,OAK ST,414,
24493,290167000,Second Floor,,784,OAK ST,414,
24494,290167000,Basement,,336,OAK ST,414,
24495,290167000,Concrete Patio,,240,OAK ST,414,
24496,290167000,Open Porch,,222,OAK ST,414,
24497,290168000,First Floor,,848,OAK ST,416,
24498,290168000,Second Floor,,788,OAK ST,416,
24499,290168000,Basement,,644,OAK ST,416,
24500,290168000,Concrete Patio,,160,OAK ST,416,
24501,290168000,Deck,,112,OAK ST,416,
24502,290168000,Open Porch,,168,OAK ST,416,
24503,290169000,First Floor,,990,OAK ST,418,
24504,290169000,Second Floor,,990,OAK ST,418,
24505,290169000,Open Porch,,135,OAK ST,418,
24506,290169000,Screened Porch,,308,OAK ST,418,
24507,290169000,Vaulted Ceiling,,308,OAK ST,418,
24508,290170000,First Floor,,1034,OAK ST,420,
24509,290170000,Second Floor,,682,OAK ST,420,
24510,290170000,Open Porch,,424,OAK ST,420,
24511,290170000,Stone Patio,,368,OAK ST,420,
24512,290171000,First Floor,,1287,5TH ST SW,313,
24513,290171000,Second Floor,,240,5TH ST SW,313,
24514,290171000,Basement,,521,5TH ST SW,313,
24515,290171000,Open Porch,,116,5TH ST SW,313,
24516,290172000,First Floor,,867,5TH ST SW,319,
24517,290172000,Second Floor,,707,5TH ST SW,319,
24518,290172000,Cellar,,797,5TH ST SW,319,
24519,290172000,Open Porch,,234,5TH ST SW,319,
24520,290173000,First Floor,,670,5TH ST SW,401,
24521,290173000,Second Floor,,256,5TH ST SW,401,
24522,290173000,Basement,,168,5TH ST SW,401,
24523,290173000,Open Porch,,28,5TH ST SW,401,
24524,290174000,First Floor,,682,5TH ST SW,405,
24525,290174000,Second Floor,,610,5TH ST SW,405,
24526,290174000,Basement,,682,5TH ST SW,405,
24527,290174000,Deck,,220,5TH ST SW,405,
24528,290174000,Open Porch,,100,5TH ST SW,405,
24529,290175000,First Floor,,1045,5TH ST SW,407,
24530,290175000,Second Floor,,866,5TH ST SW,407,
24531,290175000,Cellar,,866,5TH ST SW,407,
24532,290175000,Deck,,176,5TH ST SW,407,
24533,290175000,Open Porch,,207,5TH ST SW,407,
24534,290176000,First Floor,,1456,5TH ST SW,413,
24535,290176000,Basement,,1456,5TH ST SW,413,
24536,290176000,Open Porch,,265,5TH ST SW,413,
24537,290176100,First Floor,,644,5TH ST SW,417,
24538,290176100,Basement,,644,5TH ST SW,417,
24539,290176100,Open Porch,,198,5TH ST SW,417,
24540,290176100,Screened Porch,,35,5TH ST SW,417,
24541,290176200,First Floor,,704,5TH ST SW,415,
24542,290176200,Second Floor,,368,5TH ST SW,415,
24543,290176200,Basement,,704,5TH ST SW,415,
24544,290176200,Open Porch,,168,5TH ST SW,415,
24545,290178000,First Floor,,9956,CHERRY AVE,501,
24546,290180000,First Floor,,788,6TH ST SW,330,
24547,290180000,Second Floor,,572,6TH ST SW,330,
24548,290180000,Basement,,704,6TH ST SW,330,
24549,290180000,Open Porch,,112,6TH ST SW,330,
24550,290180000,Storage,,84,6TH ST SW,330,
24551,290181000,First Floor,,650,6TH ST SW,324,
24552,290181000,Second Floor,,650,6TH ST SW,324,
24553,290181000,Basement,,650,6TH ST SW,324,
24554,290181000,Deck,,120,6TH ST SW,324,
24555,290181000,Open Porch,,126,6TH ST SW,324,
24556,290181000,Frame Enclosed 1/Sty,,72,6TH ST SW,324,
24557,290182000,First Floor,,938,6TH ST SW,322,
24558,290182000,Second Floor,,938,6TH ST SW,322,
24559,290182000,Basement,,390,6TH ST SW,322,
24560,290182000,Open Porch,,162,6TH ST SW,322,
24561,290182000,Stoop,,20,6TH ST SW,322,
24562,290183000,First Floor,,1008,6TH ST SW,318,
24563,290183000,Basement,,1008,6TH ST SW,318,
24564,290183000,Open Porch,,72,6TH ST SW,318,
24565,290183000,Glass Enclosed 1/Sty,,120,6TH ST SW,318,
24566,290183000,Stoop,,39,6TH ST SW,318,
24567,290184000,First Floor,,1136,6TH ST SW,321,
24568,290184000,Second Floor,,900,6TH ST SW,321,
24569,290184000,Basement,,390,6TH ST SW,321,
24570,290184000,Deck,,130,6TH ST SW,321,
24571,290184000,Open Porch,,256,6TH ST SW,321,
24572,290185000,First Floor,,961,6 1/2 ST SW,322,
24573,290185000,Three Quarter Story,,961,6 1/2 ST SW,322,
24574,290185000,Basement,,341,6 1/2 ST SW,322,
24575,290185000,Open Porch,,217,6 1/2 ST SW,322,
24576,290185000,Frame Enclosed 1/Sty,,55,6 1/2 ST SW,322,
24577,290186000,First Floor,,900,6 1/2 ST SW,324,
24578,290186000,Basement,,900,6 1/2 ST SW,324,
24579,290186000,Open Porch,,132,6 1/2 ST SW,324,
24580,290187000,First Floor,,843,6TH ST SW,325,
24581,290187000,Second Floor,,638,6TH ST SW,325,
24582,290187000,Open Porch,,154,6TH ST SW,325,
24583,290187000,Unfinished Utility Area,,16,6TH ST SW,325,
24584,290188000,First Floor,,716,6TH ST SW,327,
24585,290188000,Second Floor,,716,6TH ST SW,327,
24586,290188000,Open Porch,,72,6TH ST SW,327,
24587,290188000,Frame Enclosed 1/Sty,,78,6TH ST SW,327,
24588,290190000,First Floor,,1040,6 1/2 ST SW,328,
24589,290190000,Second Floor,,1040,6 1/2 ST SW,328,
24590,290190000,Open Porch,,162,6 1/2 ST SW,328,
24591,290191000,First Floor,,734,6 1/2 ST SW,330-332,
24592,290191000,Second Floor,,785,6 1/2 ST SW,330-332,
24593,290191000,Open Porch,,100,6 1/2 ST SW,330-332,
24594,290191000,Stoop,,28,6 1/2 ST SW,330-332,
24595,290191000,Unfinished Utility Area,,32,6 1/2 ST SW,330-332,
24596,290192000,First Floor,,1082,6TH ST SW,333,
